Date,Close,High,Low,Open,Volume
2/14/2005,6679.330078,6719.169922,6659.640137,6673.390137,13600
2/15/2005,6670.060059,6694.790039,6640.430176,6694.790039,20800
2/16/2005,6607.779785,6714.129883,6581.529785,6673.709961,14800
2/17/2005,6589.290039,6599.47998,6533.129883,6598.77002,14400
2/18/2005,6584.319824,6642.77002,6564.549805,6595.189941,14400
2/21/2005,6534.680176,6602.529785,6521.069824,6585.879883,11800
2/22/2005,6589.410156,6603.140137,6515.72998,6531.580078,11000
2/23/2005,6582.5,6607.779785,6565.419922,6593.850098,12200
2/24/2005,6574.209961,6621.680176,6565.810059,6616.370117,26800
2/25/2005,6569.720215,6622.620117,6543.910156,6588.290039,14400
2/28/2005,6713.859863,6720.939941,6545.939941,6584.339844,23200
3/1/2005,6651.080078,6725.919922,6628.220215,6725.919922,16800
3/2/2005,6686.890137,6708.779785,6647.109863,6658.939941,26000
3/3/2005,6784.720215,6793.240234,6691.180176,6700.790039,18200
3/4/2005,6849.47998,6864.620117,6798.620117,6798.620117,18200
3/7/2005,6878.97998,6902.490234,6854.959961,6863.580078,14600
3/8/2005,6915.089844,6929.589844,6872.720215,6885.72998,15200
3/9/2005,6892.819824,6954.859863,6843.439941,6895.620117,17400
3/10/2005,6907.649902,6917.600098,6849.97998,6888.72998,27200
3/11/2005,6853.72998,6948.540039,6839.350098,6921.02002,14200
3/14/2005,6810.040039,6882.22998,6794.919922,6854.919922,124800
3/15/2005,6752.450195,6823.459961,6730.22998,6815.589844,12800
3/16/2005,6746.879883,6806.720215,6732.330078,6757.490234,13000
3/17/2005,6669.52002,6737.290039,6642.600098,6719.109863,13000
3/18/2005,6700.339844,6710.97998,6595.529785,6664.649902,15600
3/21/2005,6656.689941,6734.720215,6633.52002,6716.410156,10000
3/22/2005,6535.450195,6656.310059,6520.149902,6655.779785,13600
3/23/2005,6454.459961,6568.200195,6435.819824,6533.649902,23400
3/24/2005,6442.870117,6514.72998,6412.890137,6456.02002,17200
3/28/2005,6510.740234,6555.100098,6471.470215,6471.470215,11600
3/29/2005,6367.859863,6512.97998,6326.72998,6512.97998,14400
3/30/2005,6381.399902,6400.069824,6321.310059,6371.399902,14600
3/31/2005,6492.819824,6509.02002,6404.779785,6404.779785,13400
4/1/2005,6605.040039,6618.080078,6468.52002,6506.600098,11400
4/4/2005,6604.419922,6649.419922,6586.25,6616.830078,11200
4/5/2005,6550.290039,6621.910156,6532.939941,6611.529785,12200
4/6/2005,6606.410156,6617.069824,6551.680176,6555.919922,12200
4/7/2005,6545.640137,6644.689941,6530.970215,6629.120117,11000
4/8/2005,6479.540039,6560.879883,6456.839844,6544.810059,11400
4/11/2005,6397.52002,6444.330078,6382.129883,6426.209961,9000
4/12/2005,6464.609863,6472.040039,6404.350098,6407.390137,8800
4/13/2005,6467.919922,6515.819824,6449.330078,6466.919922,13600
4/15/2005,6248.339844,6339.72998,6232.370117,6339.72998,14000
4/18/2005,6156.779785,6220.97998,6118.419922,6220.97998,12800
4/19/2005,6134.859863,6269.75,6121.419922,6181.390137,13800
4/20/2005,6243.740234,6259.279785,6151.259766,6169.830078,16200
4/21/2005,6299.200195,6305.879883,6174.299805,6249.290039,14600
4/22/2005,6346.569824,6374.029785,6302.859863,6329.850098,12800
4/25/2005,6377.850098,6391.72998,6308.47998,6338.669922,11000
4/26/2005,6339.97998,6377.540039,6323.529785,6374.279785,8800
4/27/2005,6278.5,6357.560059,6258.069824,6323.899902,14000
4/28/2005,6284.200195,6292.910156,6233.290039,6271.609863,14800
4/29/2005,6154.439941,6288.439941,6138.470215,6283.069824,14000
5/2/2005,6195.149902,6223.779785,6141.370117,6183.069824,12200
5/3/2005,6216.77002,6246.240234,6189.160156,6200.390137,12600
5/4/2005,6289.549805,6294.850098,6218.950195,6218.950195,9600
5/5/2005,6359.649902,6391.319824,6322.02002,6322.02002,9800
5/6/2005,6388.47998,6402.350098,6334.009766,6367.25,13800
5/9/2005,6481.350098,6486.069824,6391.799805,6391.799805,11600
5/10/2005,6454.709961,6494.910156,6439.689941,6486.080078,12600
5/11/2005,6445.129883,6454.410156,6380.759766,6420.25,10600
5/12/2005,6456.819824,6482.390137,6432.169922,6442.859863,10000
5/13/2005,6451.540039,6462.850098,6418.779785,6447.720215,29000
5/16/2005,6528.029785,6532.149902,6456.970215,6456.970215,8400
5/17/2005,6466,6568.609863,6450.859863,6545.220215,11800
5/18/2005,6447,6457.370117,6380.529785,6457.370117,14800
5/19/2005,6478.939941,6537.740234,6460.240234,6461.069824,11400
5/20/2005,6499.5,6512.959961,6438.600098,6462.160156,11400
5/23/2005,6539.830078,6549.569824,6499.209961,6504.490234,8200
5/24/2005,6565.370117,6579.049805,6522.799805,6563.02002,10400
5/25/2005,6597.600098,6612.25,6537.609863,6566.839844,10800
5/26/2005,6670.779785,6685.330078,6587.569824,6599.27002,13800
5/27/2005,6707.720215,6772.740234,6689.140137,6689.560059,15400
5/30/2005,6663.549805,6724.990234,6642.609863,6697.149902,9600
5/31/2005,6715.109863,6721.609863,6647.700195,6666.169922,8600
6/1/2005,6729.899902,6763.279785,6710.370117,6729.390137,9800
6/2/2005,6655.560059,6756.620117,6647.359863,6733.459961,9400
6/3/2005,6748.850098,6761.129883,6647.689941,6664.97998,12200
6/6/2005,6758.189941,6813.910156,6740.629883,6747.200195,9800
6/7/2005,6781.25,6795.029785,6737.089844,6756.600098,8400
6/8/2005,6858.240234,6862.830078,6768.200195,6768.200195,10000
6/9/2005,6832.529785,6862.790039,6813.200195,6858.700195,14600
6/10/2005,6781.990234,6883.669922,6774.140137,6833.580078,10200
6/13/2005,6832.680176,6843.620117,6757.040039,6790.330078,8400
6/14/2005,6860.180176,6865.180176,6819.310059,6847.620117,9200
6/15/2005,6906.97998,6916.330078,6858.080078,6876.790039,9800
6/16/2005,6900.410156,6933.259766,6869.470215,6906.120117,12600
6/17/2005,6906.52002,6921.600098,6855.549805,6913.069824,11000
6/20/2005,6984.549805,7001.549805,6940.060059,6940.060059,24400
6/21/2005,7076.52002,7083.580078,6967.950195,6985.910156,19000
6/22/2005,7145.339844,7167.319824,7079.870117,7079.870117,37200
6/23/2005,7119.759766,7156.549805,7090.47998,7142.910156,20800
6/24/2005,7148.620117,7178.040039,7058.009766,7104.430176,15400
6/27/2005,7151.080078,7228.209961,7133.939941,7136.390137,18400
6/28/2005,7049,7175.149902,7036.060059,7158.660156,17400
6/29/2005,7119.879883,7125.209961,7034.47998,7059.370117,14200
6/30/2005,7193.850098,7218.279785,7154.27002,7154.27002,28600
7/1/2005,7210.77002,7228.569824,7154.930176,7165.450195,12600
7/4/2005,7277.310059,7284.410156,7186.740234,7186.740234,9600
7/5/2005,7220.25,7308.720215,7209.859863,7275,12600
7/6/2005,7287.600098,7296.180176,7227.220215,7227.220215,13400
7/7/2005,7145.129883,7306.540039,7123.109863,7281.069824,16800
7/8/2005,7212.080078,7240.390137,7158.140137,7171.52002,14600
7/11/2005,7306.740234,7320.25,7227.509766,7227.509766,13400
7/12/2005,7303.950195,7352.459961,7217.600098,7297.950195,17000
7/13/2005,7247.910156,7338.009766,7236.779785,7303.189941,11600
7/14/2005,7187.700195,7263.029785,7163.850098,7262.859863,13600
7/15/2005,7271.540039,7283.040039,7178.089844,7192.450195,10400
7/18/2005,7347.100098,7359.810059,7308.870117,7325.649902,17400
7/19/2005,7346.629883,7385.689941,7317.850098,7348.600098,11000
7/20/2005,7342.890137,7392.669922,7334.47998,7373.939941,9800
7/21/2005,7304.319824,7380.689941,7275.589844,7345.97998,12600
7/22/2005,7423.25,7429.950195,7273.189941,7306.640137,12200
7/25/2005,7505.600098,7526.879883,7427.649902,7427.649902,17200
7/26/2005,7552.77002,7564.790039,7473.240234,7524.100098,20200
7/27/2005,7605.029785,7620.370117,7504.959961,7559.759766,13200
7/29/2005,7635.419922,7708.589844,7545.790039,7556.169922,21800
8/1/2005,7669.450195,7681.109863,7596.740234,7632.009766,13800
8/2/2005,7756.040039,7762.799805,7683.129883,7683.129883,19400
8/3/2005,7756.470215,7843.77002,7740.830078,7774.290039,28600
8/4/2005,7797.080078,7826.359863,7756.970215,7810.049805,23400
8/5/2005,7754,7817.609863,7738.640137,7806.109863,17400
8/8/2005,7606.169922,7781.040039,7594.939941,7760.669922,16800
8/9/2005,7595.569824,7686.850098,7559.799805,7617.459961,23200
8/10/2005,7729.819824,7741.350098,7615.899902,7615.899902,14000
8/11/2005,7816.509766,7842.549805,7727.5,7749.009766,27000
8/12/2005,7767.490234,7861.259766,7755.580078,7835.700195,16800
8/16/2005,7768.240234,7828.009766,7737.759766,7774.27002,11000
8/17/2005,7859.529785,7870.620117,7735.370117,7771.779785,11200
8/18/2005,7811.330078,7921.390137,7791.910156,7902.839844,13200
8/19/2005,7780.759766,7867.890137,7760.689941,7817.740234,10600
8/22/2005,7750.600098,7845.959961,7711.180176,7814.930176,16000
8/23/2005,7615.990234,7770.830078,7601.339844,7764.859863,11000
8/24/2005,7612,7639.680176,7537.5,7615.680176,15000
8/25/2005,7660.419922,7672.180176,7595.839844,7651.109863,10600
8/26/2005,7680.220215,7732.310059,7644.410156,7701.069824,11800
8/29/2005,7634.430176,7699.560059,7566.209961,7693,7600
8/30/2005,7745,7758.359863,7679.439941,7681.669922,9800
8/31/2005,7805.430176,7807.669922,7726.97998,7746.799805,9600
9/1/2005,7876.149902,7902.189941,7818.899902,7818.899902,11200
9/2/2005,7899.77002,7928.069824,7836.339844,7888.109863,12600
9/5/2005,7925.240234,7983.330078,7901.350098,7901.350098,10200
9/6/2005,7946.779785,7976.399902,7914.410156,7931.419922,10000
9/8/2005,8052.560059,8060.259766,7957.350098,7957.350098,10400
9/9/2005,8060.009766,8077.740234,8015.75,8060.890137,8800
9/12/2005,8138.419922,8142.810059,8072.990234,8072.990234,8200
9/13/2005,8193.959961,8202.040039,8121.080078,8137.390137,9400
9/14/2005,8189.47998,8260.009766,8144.319824,8207.530273,17400
9/15/2005,8283.759766,8294.240234,8203.769531,8208.209961,11800
9/16/2005,8380.959961,8388.799805,8268.599609,8296.879883,12800
9/19/2005,8444.839844,8461.099609,8382.959961,8399.509766,10600
9/20/2005,8500.280273,8515.5,8376.120117,8412.709961,15600
9/21/2005,8487.139648,8521.75,8261.580078,8499.330078,26800
9/22/2005,8221.639648,8519.599609,8186.129883,8480.620117,27200
9/23/2005,8222.589844,8327.349609,8121.810059,8255.049805,20000
9/26/2005,8478.910156,8487.360352,8280.05957,8280.05957,18600
9/27/2005,8525.519531,8585.759766,8444.980469,8497.25,20000
9/28/2005,8606.030273,8613.830078,8475.679688,8535.80957,18000
9/29/2005,8650.169922,8722.169922,8588.469727,8588.469727,19800
9/30/2005,8634.480469,8683.570313,8527.379883,8672.660156,23400
10/3/2005,8697.650391,8725.75,8662.990234,8662.990234,16600
10/4/2005,8799.959961,8808.830078,8706.700195,8706.700195,27400
10/5/2005,8724.469727,8821.839844,8695.69043,8815.669922,23600
10/6/2005,8528.700195,8693.200195,8508.429688,8693.200195,29400
10/7/2005,8491.55957,8586.429688,8410.69043,8528.700195,25000
10/10/2005,8483.860352,8564.849609,8465.900391,8516.44043,16200
10/11/2005,8540.55957,8563.849609,8381.959961,8547.950195,21200
10/13/2005,8376.900391,8547.799805,8346.320313,8520.480469,24200
10/14/2005,8201.730469,8396.419922,8180.100098,8389.450195,25200
10/17/2005,8202.620117,8254.799805,8131.77002,8230.469727,21800
10/18/2005,8122.25,8317.379883,8067.910156,8232.259766,19200
10/19/2005,7971.060059,8084.790039,7922.890137,8066.060059,26400
10/20/2005,7935.120117,8134.830078,7838.02002,8075.819824,27200
10/21/2005,8068.950195,8080.77002,7901.140137,7930.5,25600
10/24/2005,7920.799805,8126.27002,7898.410156,8096.490234,21400
10/25/2005,7991.740234,8074.080078,7921.439941,7974.169922,22200
10/26/2005,7974.689941,8047.859863,7951.049805,7996.919922,15800
10/27/2005,7798.490234,7994.819824,7766.990234,7989.350098,26800
10/28/2005,7685.640137,7795.029785,7656.149902,7795.029785,21800
10/31/2005,7892.319824,7905.700195,7717.069824,7717.069824,15600
11/2/2005,8072.75,8086.839844,7891.22998,7953.279785,16600
11/7/2005,8206.830078,8216.419922,8049.649902,8083.589844,27200
11/8/2005,8317.799805,8353.099609,8213.75,8218.820313,24000
11/9/2005,8308.780273,8405.459961,8269.089844,8332.009766,19400
11/10/2005,8308.929688,8342.530273,8190.990234,8314.389648,1200
11/11/2005,8471.040039,8483.679688,8332.94043,8332.94043,20200
11/14/2005,8494.290039,8569.910156,8416.889648,8503.700195,16200
11/16/2005,8595.919922,8606.950195,8503,8511.099609,15000
11/17/2005,8649.519531,8662.570313,8547.339844,8611.790039,17000
11/18/2005,8686.650391,8739.570313,8661.599609,8669.839844,22400
11/21/2005,8610.740234,8713.099609,8586.919922,8699.269531,21400
11/22/2005,8534.969727,8664.459961,8518.179688,8602.820313,19600
11/23/2005,8638.339844,8649.679688,8537.480469,8542.610352,19600
11/24/2005,8744.040039,8765.709961,8655.139648,8655.139648,19800
11/25/2005,8853.209961,8863.929688,8760.700195,8760.700195,19000
11/28/2005,8994.94043,9005.629883,8905.679688,8905.679688,18800
11/29/2005,8931.160156,9000.650391,8875.820313,9000.650391,19400
11/30/2005,8788.80957,9033.990234,8768.799805,8962.919922,18200
12/1/2005,8944.780273,8960.110352,8769.55957,8813.820313,18200
12/2/2005,8961.610352,9057.969727,8943.700195,9010.580078,18400
12/5/2005,8823.30957,9010.730469,8803.370117,8965.830078,14400
12/6/2005,8815.530273,8915.120117,8783.929688,8827,14000
12/7/2005,8895.80957,8915.879883,8825.929688,8825.929688,13600
12/8/2005,8906.30957,8931.580078,8826.389648,8918.629883,15400
12/9/2005,9067.280273,9080.759766,8907.719727,8907.719727,20200
12/12/2005,9133.669922,9175.599609,9092.650391,9092.650391,18600
12/13/2005,9263.900391,9274.19043,9111.030273,9160.759766,25200
12/14/2005,9241.759766,9309.009766,9199.849609,9264.990234,24400
12/15/2005,9170.400391,9298.280273,9117.259766,9259.780273,18600
12/16/2005,9284.459961,9290.30957,9137.160156,9191.629883,20000
12/19/2005,9394.269531,9402.679688,9263.320313,9263.320313,101000
12/20/2005,9346.240234,9427.570313,9310.629883,9400.25,22000
12/21/2005,9339.169922,9423.25,9272.759766,9349.240234,18800
12/22/2005,9372.299805,9413.700195,9328.759766,9398.620117,36200
12/23/2005,9256.910156,9442.980469,9237.94043,9417.290039,15800
12/26/2005,9085.889648,9262.480469,9050.509766,9254.089844,15400
12/27/2005,9283.160156,9297.070313,9020.799805,9071.25,14600
12/28/2005,9257.509766,9350.820313,9207.269531,9292.179688,19600
12/29/2005,9323.25,9338.110352,9271.629883,9272.629883,14200
12/30/2005,9397.929688,9427.230469,9311.530273,9339.320313,15200
1/2/2006,9390.139648,9457.089844,9366.089844,9422.490234,14000
1/3/2006,9539.370117,9546.780273,9390.790039,9401.830078,13200
1/4/2006,9648.080078,9664.94043,9523.290039,9523.290039,21400
1/5/2006,9617.740234,9679.719727,9571.30957,9638.269531,19200
1/6/2006,9640.290039,9680.919922,9535.660156,9635.089844,16000
1/9/2006,9583.450195,9689.679688,9539.629883,9643.919922,15600
1/10/2006,9445.299805,9600.080078,9418.629883,9584.469727,24600
1/12/2006,9380.879883,9435.259766,9303.709961,9334.129883,25400
1/13/2006,9374.19043,9471.889648,9362.25,9425.070313,15600
1/16/2006,9311.19043,9397.620117,9287.089844,9382.860352,17200
1/17/2006,9314.129883,9421.519531,9289.230469,9317.990234,27200
1/18/2006,9237.530273,9302.780273,9158.44043,9293.799805,45800
1/19/2006,9449.839844,9473.860352,9271.629883,9271.629883,19200
1/20/2006,9520.959961,9556.19043,9466.099609,9493.389648,17800
1/23/2006,9464.900391,9503.400391,9432.929688,9467.55957,16200
1/24/2006,9549.919922,9574.139648,9503.419922,9503.419922,16800
1/25/2006,9685.740234,9714.480469,9580.299805,9580.299805,21600
1/27/2006,9870.790039,9883.950195,9764.259766,9764.259766,18200
1/30/2006,9849.030273,9945.19043,9803.679688,9896.459961,29400
1/31/2006,9919.889648,9939.549805,9873.370117,9892.230469,18400
2/1/2006,9859.259766,9993.919922,9819.320313,9959.240234,19000
2/2/2006,9843.870117,9956.099609,9816.009766,9890.900391,19400
2/3/2006,9742.580078,9837.740234,9713.509766,9834.969727,16000
2/6/2006,9980.419922,10002.83008,9739.709961,9746.089844,21400
2/7/2006,10082.28027,10099.58008,9972.429688,9993.389648,19000
2/8/2006,10044.82031,10083.53027,9958.549805,10083.53027,17600
2/10/2006,10110.96973,10122.25,10057.07031,10066.36035,18600
2/13/2006,10173.25,10182.76953,10096.28027,10132.66992,15400
2/14/2006,10086.62988,10185.05957,10064.45996,10180.50977,21400
2/15/2006,10113.17969,10191.96973,10036.00977,10144.90039,24000
2/16/2006,10124.2998,10195.41992,10110.45996,10133.41992,15600
2/17/2006,9981.110352,10184.04004,9970,10168.5498,18800
2/20/2006,10079.2998,10092.84961,9896.639648,10002.36035,14800
2/21/2006,10168.11035,10195.50977,10108.16016,10108.16016,15000
2/22/2006,10224.32031,10237.61035,10157.25977,10179.25977,16000
2/23/2006,10244.0498,10304.87988,10228.21973,10268.50977,18800
2/24/2006,10200.75977,10271.66992,10177.12012,10256.74023,12800
2/27/2006,10282.08984,10296.21973,10109.33984,10214.58008,13000
2/28/2006,10370.24023,10422.65039,10206.05957,10308.70996,31800
3/1/2006,10565.46973,10573.29004,10344.25977,10368.75,27600
3/2/2006,10626.78027,10706.21973,10593.7998,10597.19043,26800
3/3/2006,10595.42969,10690,10556.03027,10649.28027,17800
3/6/2006,10735.36035,10741.58984,10616.99023,10616.99023,21600
3/7/2006,10725.66992,10753.12988,10661.62012,10747.87012,24400
3/8/2006,10508.84961,10740.59961,10493.91016,10728.38965,27200
3/9/2006,10573.54004,10593.08008,10376.54004,10533.88965,24800
3/10/2006,10765.16016,10782.33984,10581.63965,10581.63965,18400
3/13/2006,10803.70996,10884.48047,10782.53027,10818.94043,15800
3/14/2006,10801.71973,10896.38965,10761.21973,10796.82031,22600
3/16/2006,10878.74023,10889.25,10830.19043,10859.38965,18400
3/17/2006,10860.04004,10951.37988,10844.03027,10902.25977,26400
3/20/2006,10941.11035,10946.94043,10889.41016,10903.25,14000
3/21/2006,10905.2002,11017.25,10863.61035,10945.62012,16200
3/22/2006,10841.34961,10935.08984,10784.41992,10900.01953,19000
3/23/2006,10840.58984,10924.29004,10792.98047,10861.9502,14400
3/24/2006,10950.2998,10966.05957,10851.7998,10851.7998,21800
3/27/2006,11079.01953,11101.41992,10996.36035,10996.36035,22400
3/28/2006,11086.03027,11146.84961,11051.12988,11114.42969,19000
3/29/2006,11183.48047,11197.63965,11103.87012,11103.87012,17800
3/30/2006,11307.04004,11338.66016,11227.82031,11241.78027,23400
3/31/2006,11279.95996,11356.9502,11231.16016,11325.95996,17200
4/3/2006,11564.36035,11579.09961,11342.95996,11342.95996,16600
4/4/2006,11638.00977,11710.69043,11570.11035,11599.7998,18000
4/5/2006,11746.90039,11755.2002,11653.38965,11671.13965,16200
4/7/2006,11589.44043,11930.66016,11564.87012,11845.12988,30400
4/10/2006,11662.5498,11691.91992,11535.28027,11620.37988,22000
4/12/2006,11355.73047,11702.76953,11302.78027,11693.15039,27000
4/13/2006,11237.23047,11380.83008,11008.42969,11366.91016,32800
4/17/2006,11539.67969,11560.90039,11323.74023,11323.74023,22800
4/18/2006,11821.57031,11834.76953,11624.96973,11624.96973,24200
4/19/2006,11895.98047,11986.08984,11799.62012,11880.0498,26200
4/20/2006,12039.5498,12053.74023,11866.20996,11941.49023,26400
4/21/2006,12030.2998,12102,11860.34961,12053.90039,32800
4/24/2006,11915.24023,12071.07031,11882.48047,12063.73047,16600
4/25/2006,11646.78027,11953,11621.61035,11943.08008,18800
4/26/2006,11938.53027,11965.08984,11635.40039,11677.0498,18600
4/27/2006,11835.01953,12086.91016,11803.49023,11968.7998,31200
4/28/2006,11851.92969,11877.32031,11344.61035,11698.67969,22800
5/2/2006,12218.78027,12288.50977,12103.78027,12103.78027,19800
5/3/2006,12310.71973,12337.00977,12134.19043,12231.12012,19200
5/4/2006,12347.62988,12482.91016,12264.13965,12358.30957,20200
5/5/2006,12359.7002,12443.54004,12304.58984,12373.46973,20000
5/8/2006,12462.46973,12511.07031,12393.21973,12393.21973,17600
5/9/2006,12513.86035,12546.46973,12356.04004,12488.37988,22400
5/10/2006,12612.37988,12624.37012,12530.98047,12546.92969,19000
5/11/2006,12435.41016,12671.11035,12397.01953,12631.54004,19000
5/12/2006,12285.11035,12421.75977,12224.44043,12400.70996,21000
5/15/2006,11822.2002,12272.63965,11770.75977,12272.63965,30200
5/16/2006,11873.73047,11954.50977,11378.95996,11861.17969,38200
5/17/2006,12217.80957,12238.80957,11962.87012,11962.87012,18800
5/18/2006,11391.42969,12163.98047,11330.4502,12163.98047,30600
5/19/2006,10938.61035,11697.11035,10799.00977,11549.66992,35000
5/22/2006,10481.76953,11142.90039,9826.910156,11071.62988,31400
5/23/2006,10822.78027,10859.2002,10185.48047,10590.66992,30400
5/24/2006,10573.15039,11000.95996,10504.58984,10830.98047,25600
5/25/2006,10666.32031,10720.66992,10274.92969,10520.90039,21200
5/26/2006,10809.34961,11050.76953,10735.13965,10735.13965,24800
5/29/2006,10853.13965,10992.37988,10781.61035,10855.03027,15400
5/30/2006,10786.62988,10988.23047,10722.91992,10886.61035,16200
5/31/2006,10398.61035,10679.49023,10111.95996,10679.49023,35800
6/1/2006,10071.41992,10597.23047,10017.82031,10472.45996,24200
6/2/2006,10451.33008,10477.34961,10011.4502,10104.57031,28400
6/5/2006,10213.48047,10552.37988,10186.33008,10537.08008,19200
6/6/2006,9957.320313,10192.73047,9884.889648,10087.95996,26200
6/7/2006,9756.759766,10051.80957,9609.209961,9919.280273,27000
6/8/2006,9295.80957,9664.900391,9200.799805,9664.900391,36800
6/9/2006,9810.459961,9849.200195,9262.200195,9270.780273,29400
6/12/2006,9476.150391,9859.379883,9428.030273,9858.469727,20400
6/13/2006,9062.650391,9360.05957,8993.580078,9360.05957,28000
6/14/2006,8929.44043,9387.05957,8799.009766,9156.969727,27400
6/15/2006,9545.05957,9582.969727,9092.160156,9133.360352,26200
6/16/2006,9884.509766,10118.28027,9703.05957,9703.05957,33400
6/19/2006,9997.839844,10049.94043,9755.209961,9903.110352,20800
6/20/2006,9822.519531,9958.330078,9745.169922,9958.330078,22400
6/21/2006,10040.13965,10054.0498,9757.540039,9797.870117,24800
6/22/2006,10275.87988,10362.74023,10093.37988,10093.37988,22400
6/23/2006,10401.2998,10453.61035,10025.19043,10201.30957,22600
6/26/2006,10042.05957,10451.46973,9991.120117,10427.84961,21800
6/27/2006,10151.00977,10224.25977,9902.330078,10058.29004,31400
6/28/2006,10129.7002,10204.66016,9909.759766,10067.5498,26000
6/29/2006,10162.16016,10326.0498,10109.55957,10193.94043,20200
6/30/2006,10609.25,10626.83984,10316.12012,10316.12012,30600
7/3/2006,10695.25977,10729.91992,10589.45996,10646.55957,22600
7/4/2006,10662.21973,10800.11035,10644.71973,10755.4502,17400
7/5/2006,10919.63965,10940.4502,10611.34961,10641.33008,25600
7/6/2006,10767.96973,10839.53027,10703,10836.49023,22000
7/7/2006,10509.53027,10887.66992,10440.01953,10813.75,28000
7/10/2006,10684.2998,10704.78027,10461.73047,10484.25,16600
7/11/2006,10614.34961,10699.62012,10566.70996,10699.62012,18400
7/12/2006,10930.08984,10939.67969,10549.84961,10604.63965,25600
7/13/2006,10858.5,10922.61035,10797.49023,10922.61035,22200
7/14/2006,10678.21973,10782.98047,10563.75977,10782.98047,20800
7/17/2006,10293.21973,10647.25977,10262.57031,10647.25977,17800
7/18/2006,10226.78027,10406.42969,10149.84961,10336.62012,20200
7/19/2006,10007.33984,10406.20996,9972.730469,10320.58984,24400
7/20/2006,10352.94043,10409.58008,10225.17969,10247.87012,23600
7/21/2006,10085.91016,10336.37988,10035.24023,10336.37988,23000
7/24/2006,10215.37012,10252.75,9875.349609,9881.030273,20600
7/25/2006,10415.61035,10443.0498,10323.76953,10351.75,18400
7/26/2006,10617.26953,10648.76953,10362.61035,10465.33984,19600
7/27/2006,10741.58984,10762.66992,10589.67969,10671.76953,20800
7/28/2006,10680.23047,10787.65039,10603.83008,10787.65039,21000
7/31/2006,10743.87988,10853.91016,10710.29004,10759.19043,17800
8/1/2006,10751.66016,10777.46973,10646.65039,10737.5,15800
8/2/2006,10876.19043,10891.37988,10730.12988,10747.12988,18600
8/3/2006,10923.16016,11081.90039,10875.87012,10955.26953,20600
8/4/2006,10866.50977,11039.33984,10810.04004,10951.80957,18800
8/7/2006,10812.63965,10869.66016,10780.00977,10863.28027,13600
8/8/2006,11014.96973,11028.01953,10839.53027,10839.53027,15200
8/9/2006,11145.17969,11187.65039,10943.83008,10990.73047,18400
8/10/2006,11149.16992,11213.03027,11051.75,11175,16600
8/11/2006,11192.45996,11241.11035,11069.25,11181.33984,18600
8/14/2006,11312.99023,11330.2998,11221.86035,11221.86035,13200
8/16/2006,11448.30957,11507.91992,11384.0498,11384.0498,15200
8/17/2006,11477.48047,11551.58984,11379.44043,11498.46973,19800
8/18/2006,11465.71973,11508.16992,11409.11035,11507.13965,14600
8/21/2006,11511.67969,11531.59961,11375.90039,11488.03027,11000
8/22/2006,11502.62012,11619.86035,11460.92969,11547.41992,12200
8/23/2006,11406.65039,11579.91992,11374.86035,11579.91992,13200
8/24/2006,11531.9502,11566.88965,11297.23047,11367.74023,15600
8/25/2006,11572.2002,11635.25,11542.09961,11589.34961,17000
8/28/2006,11619.51953,11633.34961,11552.44043,11583.73047,9200
8/29/2006,11706.84961,11739.76953,11651.95996,11651.95996,16000
8/30/2006,11723.91992,11756.08008,11643.37988,11735.0498,12800
8/31/2006,11699.0498,11794.42969,11675.08008,11754.07031,16600
9/1/2006,11778.01953,11795.01953,11666.00977,11699.57031,11600
9/4/2006,11914.20996,11939.95996,11824.49023,11824.49023,10000
9/5/2006,11904.59961,11945.53027,11847.92969,11927.41992,12000
9/6/2006,11933.20996,11983.48047,11904.91992,11908.53027,12400
9/7/2006,11853.84961,11921.2998,11815.42969,11893.33008,11800
9/8/2006,11918.65039,11940.58008,11825.21973,11859.44043,16400
9/11/2006,11550.69043,11971.59961,11505.59961,11959.55957,18600
9/12/2006,11660.79004,11671.63965,11445.19043,11564.9502,19400
9/13/2006,11893.79004,11938.41016,11723.78027,11723.78027,15400
9/14/2006,11973.01953,12002.94043,11892.24023,11936.7998,14400
9/15/2006,12009.58984,12041.7002,11847.61035,11977.69043,12800
9/18/2006,12071.2998,12114.9502,12006.19043,12006.19043,12400
9/19/2006,11970.46973,12152.59961,11915.20996,12103.44043,17200
9/20/2006,12109.13965,12128.99023,11833.61035,11946.32031,13800
9/21/2006,12274.26953,12285.90039,12167.91016,12167.91016,15000
9/22/2006,12236.78027,12303.41992,12170.2002,12244.41016,13400
9/25/2006,12173.91016,12273.4502,12145.08984,12257.26953,15200
9/26/2006,12321.19043,12331.4502,12160.58008,12206.79004,14200
9/27/2006,12366.91016,12442.82031,12339.98047,12359.00977,12600
9/28/2006,12380.74023,12431.79004,12340.16992,12388.66016,13400
9/29/2006,12454.41992,12485.16992,12381.29004,12414.66016,12600
10/3/2006,12366.38965,12489.28027,12343.7998,12473.79004,11600
10/4/2006,12204.00977,12419.65039,12178.83008,12401.08984,14400
10/5/2006,12389.41016,12415.96973,12299.20996,12299.20996,12200
10/6/2006,12372.80957,12434.21973,12357.95996,12391.25977,12000
10/9/2006,12365.83008,12429.74023,12261.49023,12335.82031,10600
10/10/2006,12363.76953,12481.92969,12341.33984,12416.42969,11400
10/11/2006,12353.49023,12514.17969,12301.50977,12446.71973,13800
